"id","my_entrynumber","entrynumber","dateentry","entrytext","entrytype","entrytype_detail","classactionflag","mdlflag","rule26freportflag","numberoflinks","numberofattachments","unique_caseheader_id","fullcase_id"
8324,"","6","2014-12-10 00:00:00","MOTION TO COMPEL ARBITRATION AND MOTION TO DISMISS OR TO STAY PROCEEDINGS PENDING ARBITRATION FILED BY 24 HOUR FITNESS USA, INC.. MOTION HEARING SET FOR 1/15/2015 09:30 AM IN COURTROOM C, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE LAUREL BEELER. RESPONSES DUE BY 12/24/2014. REPLIES DUE BY 12/31/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1 DECLARATION OF JOHN F. BAUM IN SUPPORT OF MOTION TO COMPEL ARBITRATION AND MOTION TO DISMISS OR TO STAY PROCEEDINGS PENDING ARBITRATION, # |linksToEntryNumber| 2 DECLARATION OF CHERYL SANTA CRUZ IN SUPPORT OF MOTION TO COMPEL ARBITRATION AND MOTION TO DISMISS OR TO STAY PROCEEDINGS PENDING ARBITRATION, # |linksToEntryNumber| 3  PROPOSED ORDER RE DEFENDANT'S MOTION TO COMPEL ARBITRATION AND MOTION TO DISMISS OR TO STAY PROCEEDINGS PENDING ARBITRATION)(BAUM, JOHN) (FILED ON 12/10/2014) (ENTERED: 12/10/2014)","Motion TO ","COMPEL ARBITRATION AND MOTION TO DISMISS OR TO STAY PROCEEDINGS PENDING ARBITRATION FILED",0,0,0,0,3,3193270,401215
8374,"","1","2014-11-20 00:00:00","NOTICE OF APPEAL FROM BANKRUPTCY COURT. BANKRUPTCY COURT CASE NUMBER 12-31753 DM; ADVERSARY CASE NO. 14-3064 DM. FILED BY ANDREA A. WIRUM. (ATTACHMENTS: # |linksToAttachmentNumber| 1 NOTICE OF APPEAL, # |linksToEntryNumber| 2 ELECTION TO HAVE APPEAL HEARD BY DISTRICT COURT, # |linksToEntryNumber| 3 COURT CERTIFICATE OF MAILING, # |linksToEntryNumber| 4 ORDER OF DISMISSAL, # |linksToEntryNumber| 5  DOCKET SHEET)(SLHS, COURT STAFF) (FILED ON 11/20/2014) (ENTERED: 11/21/2014)","Notice","",0,0,0,0,5,7602275,401221
8376,"","1","2014-11-21 00:00:00","NOTICE OF APPEAL FROM BANKRUPTCY COURT. BANKRUPTCY COURT CASE NUMBER 12-31753 DM; ADVERSARY CASE NO. 13-3199 DM. FILED BY ANDREA A. WIRUM. (ATTACHMENTS: # |linksToAttachmentNumber| 1 NOTICE OF APPEAL, # |linksToEntryNumber| 2 ELECTION TO HAVE APPEAL HEARD BY DISTRICT COURT, # |linksToEntryNumber| 3 COURT CERTIFICATE OF MAILING, # |linksToEntryNumber| 4 ORDER OF DISMISSAL, # |linksToEntryNumber| 5  DOCKET SHEET)(SLHS, COURT STAFF) (FILED ON 11/21/2014) (ENTERED: 11/21/2014)","Notice","",0,0,0,0,5,7603275,401222
8493,"","7","2014-12-04 00:00:00","NOTICE OF VOLUNTARY DISMISSAL BY QIANG XIA, XIAO YAN XIA (WANG, JUSTIN) (FILED ON 12/4/2014) (ENTERED: 12/04/2014)","Notice","",0,0,0,0,0,10782273,401239
8512,"","15","2014-12-16 00:00:00","CLERK'S NOTICE RESETTING |linksToEntryNumber| 5  MOTION TO DISMISS PURSUANT TO FRCP 12(B)(6) FOR 1/22/2015 01:30 PM IN COURTROOM 5, 17TH FLOOR, SAN FRANCISCO BEFORE HON. EDWARD M. CHEN. OPPOSITION DUE 12/15/14. REPLY DUE 12/22/14. THIS IS A TEXT ONLY DOCKET ENTRY; THERE IS NO DOCUMENT ASSOCIATED WITH THIS NOTICE.(BPF, COURT STAFF) (FILED ON 12/16/2014) (ENTERED: 12/16/2014)","Clerk's notice","",0,0,0,1,0,4782271,401244
8514,"","13","2014-12-15 00:00:00","RESPONSE (RE |linksToEntryNumber| 5  MOTION TO DISMISS PURSUANT TO FRCP 12(B)(6) ) FILED BYGLASS RECYCLING LLC. (BRIMMER, ANDREW) (FILED ON 12/15/2014) (ENTERED: 12/15/2014)","Response","",0,0,0,1,0,4782271,401244
8522,"","5","2014-12-01 00:00:00","MOTION TO DISMISS PURSUANT TO FRCP 12(B)(6) FILED BY ENVIRONMENTAL TRANSPORTATION OF NEVADA LLC, PAN WESTERN CORPORATION, MITCHELL W. TRUMAN. MOTION HEARING SET FOR 1/16/2015 09:30 AM IN COURTROOM G, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE JOSEPH C. SPERO. RESPONSES DUE BY 12/15/2014. REPLIES DUE BY 12/22/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1  MEMORANDUM OF POINTS AND AUTHORITIES IN SUPPORT OF MOTION TO DISMISS)(ATTRIDGE, JAMES) (FILED ON 12/1/2014) (ENTERED: 12/01/2014)","Motion TO ","DISMISS PURSUANT TO FRCP 12(B)(6) FILED",0,0,0,0,1,4782271,401244
8590,"","58","2014-11-13 00:00:00","REPLY TO RESPONSE TO MOTION RE |linksToEntryNumber| 49 MOTION TO STAY BRIEFING DEADLINES MOTION TO TRANSFER CASE TO THE NORTHERN DISTRICT OF CALIFORNIA MOTION TO EXPEDITE CONSIDERATION OF THIS MOTION MOTION FOR EXTENSION OF TIME TO FILE RESPONSE/REPLY TO DYANSYS' DEFENDANTS' MOTION TO DISMISS (PLAINTIFF'S REPLY IN FURTHER SUPPORT OF MOTION TO TRANSFER VENUE - REPLY TO D.E. 51 & 52) FILED BY INNOVATIVE HEALTH SOLUTIONS, INC.. (ATTACHMENTS: # |linksToAttachmentNumber| 1  EXHIBIT)(NELLES, MATTHEW) (ENTERED: 11/13/2014)","Reply","",0,0,0,1,1,15634271,401249
8600,"","49","2014-10-31 00:00:00","MOTION TO STAY BRIEFING DEADLINES, MOTION TO TRANSFER CASE TO THE NORTHERN DISTRICT OF CALIFORNIA, MOTION TO EXPEDITE CONSIDERATION OF THIS MOTION, MOTION FOR EXTENSION OF TIME TO FILE RESPONSE/REPLY TO DYANSYS' DEFENDANTS' MOTION TO DISMISS BY INNOVATIVE HEALTH SOLUTIONS, INC.. (NELLES, MATTHEW) MOTIONS REFERRED TO MAGISTRATE JUDGE DAVID A. BAKER. (ENTERED: 10/31/2014)","Motion TO ","STAY BRIEFING DEADLINES, MOTION TO TRANSFER CASE TO THE NORTHERN DISTRICT OF CALIFORNIA, MOTION TO EXPEDITE CONSIDERATION OF THIS MOTION, MOTION FOR EXTENSION OF TIME TO FILE RESPONSE/REPLY TO DYANSYS' DEFENDANTS' MOTION TO DISMISS",0,0,0,0,0,15634271,401249
8604,"","45","2014-10-27 00:00:00","MOTION TO DISMISS AMENDED COMPLAINT FOR LACK OF PERSONAL JURISDICTION, FAILURE TO JOIN A NECESSARY PARTY, AND LACK OF STANDING ; INCORPORATED MEMORANDUM OF LAW BY JAMES BRADFORD, PRODUCTS FOR DOCTORS, INC.. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT 1, # |linksToAttachmentNumber| 2  EXHIBIT 2)(LONG, SARAH) (ENTERED: 10/27/2014)","Motion TO ","DISMISS AMENDED COMPLAINT FOR LACK OF PERSONAL JURISDICTION, FAILURE TO JOIN A NECESSARY PARTY, AND LACK OF STANDING ; INCORPORATED MEMORANDUM OF LAW",0,0,0,0,2,15634271,401249
8616,"","33","2014-10-15 00:00:00","MOTION TO DISMISS FOR LACK OF JURISDICTION FAILURE TO JOIN A NECESSARY PARTY, AND LACK OF STANDING; INCORPORATED MEMORANDUM OF LAW BY DYANSYS, INC., SRINI NAGESHWAR. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT A PART 1, # |linksToAttachmentNumber| 2 EXHIBIT A PART 2, # |linksToAttachmentNumber| 3  EXHIBIT B)(LONG, SARAH) (ENTERED: 10/15/2014)","Motion TO ","DISMISS FOR LACK OF JURISDICTION FAILURE TO JOIN A NECESSARY PARTY, AND LACK OF STANDING; INCORPORATED MEMORANDUM OF LAW",0,0,0,0,3,15634271,401249
8708,"","11","2014-12-24 00:00:00","ORDER REGARDING DEFENDANT'S MOTION TO DISMISS AND CONTINUING DEADLINES. GIVEN PLAINTIFF'S PRO SE STATUS, THE COURT ISSUES THIS ORDER TO MAKE CLEAR TO HIM THAT IF HE DOES NOT FILE AN OPPOSITION, HE RISKS HAVING THE COURT GRANT DEFENDANTS MOTION AND DISMISS HIS ACTION. ACCORDINGLY, THE COURT EXTENDS THE DEADLINE FOR PLAINTIFF TO FILE AN OPPOSITION TO JANUARY 8, 2015. DEFENDANT SHALL FILE ANY REPLY BY JANUARY 15, 2015. THE HEARING ON DEFENDANTS MOTION IS CONTINUED FROM JANUARY 8, 2015 TO JANUARY 29, 2015. SET/RESET DEADLINES AS TO |linksToEntryNumber| 5 MOTION TO DISMISS AND NOTICE OF MOTION. RESPONSES DUE BY 1/8/2015. REPLIES DUE BY 1/15/2015. MOTION HEARING SET FOR 1/29/2015 09:30 AM IN COURTROOM C, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE LAUREL BEELER. SIGNED BY JUDGE LAUREL BEELER ON 12/24/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1  EXHIBIT)(LBLC2, COURT STAFF) (FILED ON 12/24/2014) (ENTERED: 12/24/2014)","Order","ORDER",0,0,0,1,1,4318271,401261
8711,"","8","2014-12-03 00:00:00","CERTIFICATE OF SERVICE BY CARPENTERS PENSION TRUST FUND FOR NORTHERN CALIFORNIA RE |linksToEntryNumber| 5 MOTION TO DISMISS AND NOTICE OF MOTION, |linksToEntryNumber| 4 NOTICE (OTHER), |linksToEntryNumber| 1  NOTICE OF REMOVAL, (KORDA, MICHAEL) (FILED ON 12/3/2014) (ENTERED: 12/03/2014)","Certificate of service","",0,0,0,3,0,4318271,401261
8712,"",".","2014-12-03 00:00:00","SET/RESET DEADLINES AS TO |linksToEntryNumber| 5  MOTION TO DISMISS AND NOTICE OF MOTION. OPPOSITION DUE BY 1/16/2014. REPLIES DUE BY 1/23/2014. MOTION HEARING SET FOR 1/8/2015 AT 9:30 AM IN COURTROOM C, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE LAUREL BEELER. (LSS, COURT STAFF) (FILED ON 12/3/2014) (ENTERED: 12/03/2014)","Other","",0,0,0,1,0,4318271,401261
8713,"","7","2014-12-03 00:00:00","CLERK'S NOTICE RESETTING MOTION TO DISMISS HEARING FOR 1/8/2015 AT 9:30 AM IN COURTROOM C, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE LAUREL BEELER. (ATTACHMENTS: # |linksToAttachmentNumber| 1  CERTIFICATE/PROOF OF SERVICE) (LSS, COURT STAFF) (FILED ON 12/3/2014) (ENTERED: 12/03/2014)","Clerk's notice","",0,0,0,0,1,4318271,401261
8715,"","5","2014-12-02 00:00:00","MOTION TO DISMISS AND NOTICE OF MOTION FILED BY CARPENTERS PENSION TRUST FUND FOR NORTHERN CALIFORNIA. MOTION HEARING SET FOR 1/8/2014 09:30 AM IN COURTROOM C, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE LAUREL BEELER. RESPONSES DUE BY 12/16/2014. REPLIES DUE BY 12/23/2014. (ATTACHMENTS: # |linksToAttachmentNumber| 1 MEMORANDUM OF POINTS AND AUTHORITIES IN SUPPORT OF DEFS. MOT. TO DISMISS, # |linksToEntryNumber| 2  PROPOSED ORDER)(KORDA, MICHAEL) (FILED ON 12/2/2014) (ENTERED: 12/02/2014)","Motion TO ","DISMISS AND NOTICE OF MOTION FILED",0,0,0,0,2,4318271,401261
8862,"","15","2014-12-29 00:00:00","REPLY (RE |linksToEntryNumber| 8 MOTION TO DISMISS FEDERAL DEFENDANTS MOTION TO SUBSTITUTE AND DISMISS UNITED STATES OF AMERICA ) FEDERAL DEFENDANT'S REPLY IN SUPPORT OF MOTION TO SUBSTITUTE AND DISMISS UNITED STATES OF AMERICA FILED BYDOUGLAS JIMENEZ, M.D.. (ATTACHMENTS: # |linksToAttachmentNumber| 1  CERTIFICATE/PROOF OF SERVICE)(TSENG, NEILL) (FILED ON 12/29/2014) (ENTERED: 12/29/2014)","Reply","",0,0,0,1,1,18731272,401284
8866,"","11","2014-12-05 00:00:00","CERTIFICATE OF SERVICE BY DOUGLAS JIMENEZ, M.D. RE |linksToEntryNumber| 8 MOTION TO DISMISS FEDERAL DEFENDANTS MOTION TO SUBSTITUTE AND DISMISS UNITED STATES OF AMERICA, |linksToEntryNumber| 9 DECLARATION IN SUPPORT, |linksToEntryNumber| 7 CONSENT/DECLINATION TO PROCEED BEFORE A US MAGISTRATE JUDGE, |linksToEntryNumber| 10  PROPOSED ORDER, (TSENG, NEILL) (FILED ON 12/5/2014) (ENTERED: 12/05/2014)","Certificate of service","",0,0,0,4,0,18731272,401284
8867,"","10","2014-12-05 00:00:00","PROPOSED ORDER RE |linksToEntryNumber| 8 MOTION TO DISMISS FEDERAL DEFENDANTS MOTION TO SUBSTITUTE AND DISMISS UNITED STATES OF AMERICA, |linksToEntryNumber| 9  DECLARATION IN SUPPORT, [PROPOSED] ORDER GRANTING FEDERAL DEFENDANTS MOTION TO SUBSTITUTE AND DISMISS UNITED STATES OF AMERICA BY DOUGLAS JIMENEZ, M.D.. (TSENG, NEILL) (FILED ON 12/5/2014) (ENTERED: 12/05/2014)","Other, motion-related","",0,0,0,2,0,18731272,401284
8868,"","9","2014-12-05 00:00:00","DECLARATION OF MEREDITH TORRES IN SUPPORT OF |linksToEntryNumber| 8 MOTION TO DISMISS FEDERAL DEFENDANTS MOTION TO SUBSTITUTE AND DISMISS UNITED STATES OF AMERICA FILED BYDOUGLAS JIMENEZ, M.D.. (RELATED DOCUMENT(S) |linksToEntryNumber| 8  ) (TSENG, NEILL) (FILED ON 12/5/2014) (ENTERED: 12/05/2014)","Declaration","",0,0,0,2,0,18731272,401284
8869,"","8","2014-12-05 00:00:00","MOTION TO DISMISS FEDERAL DEFENDANTS MOTION TO SUBSTITUTE AND DISMISS UNITED STATES OF AMERICA FILED BY DOUGLAS JIMENEZ, M.D.. MOTION HEARING SET FOR 1/29/2015 09:30 AM BEFORE MAGISTRATE JUDGE LAUREL BEELER. RESPONSES DUE BY 12/22/2014. REPLIES DUE BY 1/2/2015. (TSENG, NEILL) (FILED ON 12/5/2014) (ENTERED: 12/05/2014)","Motion TO ","DISMISS FEDERAL DEFENDANTS MOTION TO SUBSTITUTE AND DISMISS UNITED STATES OF AMERICA FILED",0,0,0,0,0,18731272,401284
8886,"","15","2014-12-22 00:00:00","PROPOSED ORDER RE |linksToEntryNumber| 13  MOTION TO DISMISS COMPLAINT; MEMORANDUM OF POINTS AND AUTHORITIES BY WELLS FARGO BANK, N.A.. (REEVES, DEAN) (FILED ON 12/22/2014) (ENTERED: 12/22/2014)","Other, motion-related","",0,0,0,1,0,4430270,401287
8887,"","14","2014-12-22 00:00:00","REQUEST FOR JUDICIAL NOTICE RE |linksToEntryNumber| 13 MOTION TO DISMISS COMPLAINT; MEMORANDUM OF POINTS AND AUTHORITIES FILED BYWELLS FARGO BANK, N.A.. (ATTACHMENTS: # |linksToAttachmentNumber| 1 EXHIBIT A-H TO REQUEST FOR JUDICIAL NOTICE ISO MOTION TO DISMISS COMPLAINT)(RELATED DOCUMENT(S) |linksToEntryNumber| 13  ) (REEVES, DEAN) (FILED ON 12/22/2014) (ENTERED: 12/22/2014)","Other","",0,0,0,1,2,4430270,401287
8888,"","13","2014-12-22 00:00:00","MOTION TO DISMISS COMPLAINT; MEMORANDUM OF POINTS AND AUTHORITIES FILED BY WELLS FARGO BANK, N.A.. MOTION HEARING SET FOR 1/27/2015 09:00 AM IN COURTROOM E, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE ELIZABETH D. LAPORTE. RESPONSES DUE BY 1/5/2015. REPLIES DUE BY 1/12/2015. (ATTACHMENTS: # |linksToAttachmentNumber| 1  PROPOSED ORDER GRANTING WELLS FARGO BANK, N.A.S MOTION TO DISMISS COMPLAINT)(REEVES, DEAN) (FILED ON 12/22/2014) (ENTERED: 12/22/2014)","Motion TO ","DISMISS COMPLAINT; MEMORANDUM OF POINTS AND AUTHORITIES FILED",0,0,0,0,1,4430270,401287
8950,"","4","2014-08-22 00:00:00","PRO SE ORDER DIRECTING WITHIN 30 DAYS OF THIS ORDER, UNLESS AN EXTENSION OF TIME IS GRANTED, PLAINTIFF TO PROVIDE A SIX MONTH TRUST FUND PRISONER ACCOUNT STATEMENT AND FAILURE TO COMPLY WILL RESULT IN DISMISSAL OF CASE. PLAINTIFF SHALL PROVIDE THE REQUESTED INFORMATION SPECIFIC WITHIN THIS ORDER.. SIGNED BY JUDGE JAMES E. BOASBERG ON 8/19/2014. (RDJ) (ENTERED: 08/26/2014)","Other","",0,0,0,0,0,11206270,401291
9028,"","6","2014-12-23 00:00:00","MOTION TO DISMISS PURSUANT TO FEDERAL RULES OF CIVIL PROCEDURE RULE 12(B)(6); MEMORANDUM OF POINTS AND AUTHORITIES FILED BY THE MOORE LAW GROUP, A PROFESSIONAL CORPORATION. MOTION HEARING SET FOR 2/5/2015 09:30 AM IN COURTROOM C, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE LAUREL BEELER. RESPONSES DUE BY 1/6/2015. REPLIES DUE BY 1/13/2015. (ATTACHMENTS: # |linksToAttachmentNumber| 1 DECLARATION, # |linksToEntryNumber| 2 REQUEST FOR JUDICIAL NOTICE, # |linksToEntryNumber| 3  PROPOSED ORDER)(MOORE, HARVEY) (FILED ON 12/23/2014) (ENTERED: 12/23/2014)","Motion TO ","DISMISS PURSUANT TO FEDERAL RULES OF CIVIL PROCEDURE RULE 12(B)(6); MEMORANDUM OF POINTS AND AUTHORITIES FILED",0,0,0,0,3,4894272,401305
9183,"","6","2014-12-10 00:00:00","ORDER BY JUDGE MARIA-ELENA JAMES GRANTING |linksToEntryNumber| 3  MOTION FOR LEAVE TO PROCEED IN FORMA PAUPERIS; ORDER DISMISSING COMPLAINT WITH LEAVE TO AMEND. (CDNS, COURT STAFF) (FILED ON 12/10/2014) (ENTERED: 12/10/2014)","PetkunOrder","",0,0,0,1,0,5234272,401323
9193,"","17","2014-12-30 00:00:00","CLERK'S NOTICE VACATING MOTION HEARING. TO ALL PARTIES AND COUNSEL OF RECORD:PLEASE TAKE NOTICE THAT THE HEARINGS ON DEFENDANTS MOTIONS TO DISMISS (DKT. NOS. |linksToEntryNumber| 4 & |linksToEntryNumber| 7 ) CURRENTLY SCHEDULED FOR JANUARY 15, 2015 ARE VACATED AS AN AMENDED COMPLAINT (DKT. NO. |linksToEntryNumber| 16  ) WAS FILED ON DECEMBER 24, 2014. (THIS IS A TEXT ONLY DOCKET ENTRY, THERE IS NO DOCUMENT ASSOCIATED WITH THIS NOTICE.) (AHM, COURT STAFF) (FILED ON 12/30/2014) (ENTERED: 12/30/2014)","Clerk's notice","",0,0,0,3,0,8672274,401325
9200,"","10","2014-12-10 00:00:00","PROPOSED ORDER RE |linksToEntryNumber| 7  MOTION TO DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(3) BY LENNOX INTERNATIONAL INC.. (WEBER, MATTHEW) (FILED ON 12/10/2014) (ENTERED: 12/10/2014)","Other, motion-related","",0,0,0,1,0,8672274,401325
9201,"","9","2014-12-10 00:00:00","DECLARATION OF MARY ENGEBRETSEN IN SUPPORT OF |linksToEntryNumber| 7 MOTION TO DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(3) FILED BYLENNOX INTERNATIONAL INC.. (RELATED DOCUMENT(S) |linksToEntryNumber| 7  ) (WEBER, MATTHEW) (FILED ON 12/10/2014) (ENTERED: 12/10/2014)","Declaration","",0,0,0,2,0,8672274,401325
9202,"","8","2014-12-10 00:00:00","BRIEF RE |linksToEntryNumber| 7 MOTION TO DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(3) MEMORANDUM OF POINTS AND AUTHORITIES IN SUPPORT OF MOTION TO DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(3) FILED BYLENNOX INTERNATIONAL INC.. (RELATED DOCUMENT(S) |linksToEntryNumber| 7  ) (WEBER, MATTHEW) (FILED ON 12/10/2014) (ENTERED: 12/10/2014)","Other","",0,0,0,2,0,8672274,401325
9203,"","7","2014-12-10 00:00:00","MOTION TO DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(3) FILED BY LENNOX INTERNATIONAL INC.. MOTION HEARING SET FOR 1/15/2015 09:00 AM IN COURTROOM F, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE JACQUELINE SCOTT CORLEY. RESPONSES DUE BY 12/24/2014. REPLIES DUE BY 12/31/2014. (WEBER, MATTHEW) (FILED ON 12/10/2014) (ENTERED: 12/10/2014)","Motion TO ","DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(3) FILED",0,0,0,0,0,8672274,401325
9204,"","6","2014-12-10 00:00:00","PROPOSED ORDER RE |linksToEntryNumber| 4  MOTION TO DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(6) BY LENNOX INTERNATIONAL INC.. (WEBER, MATTHEW) (FILED ON 12/10/2014) (ENTERED: 12/10/2014)","Other, motion-related","DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(3) FILED",0,0,0,1,0,8672274,401325
9205,"","5","2014-12-10 00:00:00","BRIEF RE |linksToEntryNumber| 4 MOTION TO DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(6) MEMORANDUM OF POINTS AND AUTHORITIES IN SUPPORT OF MOTION TO DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(6) FILED BYLENNOX INTERNATIONAL INC.. (RELATED DOCUMENT(S) |linksToEntryNumber| 4  ) (WEBER, MATTHEW) (FILED ON 12/10/2014) (ENTERED: 12/10/2014)","Other","",0,0,0,2,0,8672274,401325
9206,"","4","2014-12-10 00:00:00","MOTION TO DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(6) FILED BY LENNOX INTERNATIONAL INC.. MOTION HEARING SET FOR 1/15/2015 09:00 AM IN COURTROOM F, 15TH FLOOR, SAN FRANCISCO BEFORE MAGISTRATE JUDGE JACQUELINE SCOTT CORLEY. RESPONSES DUE BY 12/24/2014. REPLIES DUE BY 12/31/2014. (WEBER, MATTHEW) (FILED ON 12/10/2014) (ENTERED: 12/10/2014)","Motion TO ","DISMISS UNDER FEDERAL RULE OF CIVIL PROCEDURE 12(B)(6) FILED",0,0,0,0,0,8672274,401325
9303,"","23","2014-08-29 00:00:00","REQUEST FOR ORAL ARGUMENT BY DEVICOR MEDICAL PRODUCTS INC. RE |linksToEntryNumber| 11 MOTION TO TRANSFER CASE TO UNITED STATES DISTRICT COURT FOR THE NORTHERN DISTRICT OF CALIFORNIA, |linksToEntryNumber| 9  MOTION TO DISMISS. (PASCALE, KAREN) (ENTERED: 08/29/2014)","Other","",0,0,0,2,0,12891270,401334
9305,"","21","2014-08-28 00:00:00","REPLY BRIEF RE |linksToEntryNumber| 9  MOTION TO DISMISS, FILED BY FOCAL THERAPEUTICS INC.. (ROVNER, PHILIP) MODIFIED ON 8/28/2014 (NMS). (ENTERED: 08/28/2014)","ReplyOrResponse","",0,0,0,1,0,12891270,401334
9312,"","18","2014-08-18 00:00:00","ANSWERING BRIEF IN OPPOSITION RE |linksToEntryNumber| 9  MOTION TO DISMISS PURSUANT TO FED R. CIV. P. 12(B)(6) FILED BY DEVICOR MEDICAL PRODUCTS INC..REPLY BRIEF DUE DATE PER LOCAL RULES IS 8/28/2014. (PASCALE, KAREN) (ENTERED: 08/18/2014)","Answer","",0,0,0,1,0,12891270,401334
9320,"","10","2014-07-31 00:00:00","OPENING BRIEF IN SUPPORT RE |linksToEntryNumber| 9  MOTION TO DISMISS, FILED BY FOCAL THERAPEUTICS INC..ANSWERING BRIEF/RESPONSE DUE DATE PER LOCAL RULES IS 8/18/2014. (ROVNER, PHILIP) MODIFIED ON 8/1/2014 (NMS). (ENTERED: 07/31/2014)","Motion TO ","DISMISS, FILED",0,0,0,1,0,12891270,401334
9321,"","9","2014-07-31 00:00:00","MOTION TO DISMISS - FILED BY FOCAL THERAPEUTICS INC.. (ATTACHMENTS: # |linksToAttachmentNumber| 1  PROPOSED ORDER)(ROVNER, PHILIP) MODIFIED ON 8/1/2014 (NMS). (ENTERED: 07/31/2014)","Motion TO ","DISMISS - FILED",0,0,0,0,1,12891270,401334
9656,"","12","2011-11-28 00:00:00","THE CASES LISTED ON THE ATTACHED EXHIBIT TO THIS ORDER ARE HEREBY DISMISSED WITHOUT PREJUDICE SUBJECT TO THE RIGHT OF ANY PARTY TO RE-OPEN THE ACTION WITHIN 120 DAYS, UPON GOOD CAUSE SHOWN, OR TO SUBMIT A STIPULATED FORM OF FINAL ORDER OR JUDGMENT. THE CLERK IS DIRECTED TO CLOSE THE CASE. SIGNED BY CHIEF JUDGE ANNE C. CONWAY ON 11/28/2011. (MAL) (ENTERED: 11/28/2011)","Other","",0,0,0,0,0,9260017,623381
9658,"","11","2008-02-11 00:00:00","PURSUANT TO THE PLAINTIFFS' AND DEFENDANTS' STIPULATION OF DISMISSAL AS TO SEVEN NAMED DEFENDANTS FILED ON 8/10/07 (DOCUMENT #366) IN 6:06-MD-1769, THE FOLLOWING DEFENDANTS HAVE BEEN TERMINATED: ASTRA USA, INC., KBI SUB INC.. (AUTOUSER, ) (ENTERED: 02/11/2008)","Other","",0,0,0,0,0,9260017,623381
9672,"","12","2011-11-28 00:00:00","THE CASES LISTED ON THE ATTACHED EXHIBIT TO THIS ORDER ARE HEREBY DISMISSED WITHOUT PREJUDICE SUBJECT TO THE RIGHT OF ANY PARTY TO RE-OPEN THE ACTION WITHIN 120 DAYS, UPON GOOD CAUSE SHOWN, OR TO SUBMIT A STIPULATED FORM OF FINAL ORDER OR JUDGMENT. THE CLERK IS DIRECTED TO CLOSE THE CASE. SIGNED BY CHIEF JUDGE ANNE C. CONWAY ON 11/28/2011. (MAL) (ENTERED: 11/28/2011)","Other","",0,0,0,0,0,9262017,623382
9673,"","11","2008-02-11 00:00:00","PURSUANT TO THE PLAINTIFFS' AND DEFENDANTS' STIPULATION OF DISMISSAL AS TO SEVEN NAMED DEFENDANTS FILED ON 8/10/07 (DOCUMENT #366) IN 6:06-MD-1769, THE FOLLOWING DEFENDANTS HAVE BEEN TERMINATED: ASTRA USA, INC., KBI SUB INC.. (AUTOUSER, ) (ENTERED: 02/11/2008)","Other","",0,0,0,0,0,9262017,623382
9688,"","12","2011-11-28 00:00:00","THE CASES LISTED ON THE ATTACHED EXHIBIT TO THIS ORDER ARE HEREBY DISMISSED WITHOUT PREJUDICE SUBJECT TO THE RIGHT OF ANY PARTY TO RE-OPEN THE ACTION WITHIN 120 DAYS, UPON GOOD CAUSE SHOWN, OR TO SUBMIT A STIPULATED FORM OF FINAL ORDER OR JUDGMENT. THE CLERK IS DIRECTED TO CLOSE THE CASE. SIGNED BY CHIEF JUDGE ANNE C. CONWAY ON 11/28/2011. (MAL) (ENTERED: 11/28/2011)","Other","",0,0,0,0,0,9266017,623383
9690,"","11","2008-02-11 00:00:00","PURSUANT TO THE PLAINTIFFS' AND DEFENDANTS' STIPULATION OF DISMISSAL AS TO SEVEN NAMED DEFENDANTS FILED ON 8/10/07 (DOCUMENT #366) IN 6:06-MD-1769, THE FOLLOWING DEFENDANTS HAVE BEEN TERMINATED: ASTRA USA, INC., KBI SUB INC.. (AUTOUSER, ) (ENTERED: 02/11/2008)","Other","",0,0,0,0,0,9266017,623383
